FID,PermitNo,FeatCLS,Contact,Source,National_I,Type_Flag,Shape_Leng,Shape_Area,Calc_Acres,QUAD_DESC,MINE_STATU,PER_NAME,REGION_DES,PERM_ACT,ACT_INAC,DATE_ISS,PER_TYPE,ORIG_PERM
465,8366017,SF,KY Division of Mine Permits,KGS Project,KY8366017,INACT,777.3610756,13947.2296,0.320184334,HAROLD,RC,BUCK COAL INC,PRESTONSBURG,  MI      11/29/1990  NW      08/18/1987,Released,1987-08-18,PERMANENT,8366017
466,8366019,SF,KY Division of Mine Permits,KGS Project,KY8366019,INACT,6789.579982,761255.1499,17.47601354,MARTIN,RC,COAL-MAC INC,PRESTONSBURG,  NW      03/02/1987,Released,1987-03-02,PERMANENT,8366019
467,8366021,SF,KY Division of Mine Permits,KGS Project,KY8366021,INACT,786.1347238,14122.71551,0.324212936,WAYLAND,RC,T & K MINING CO INC,PRESTONSBURG,  RN      01/12/1993  NW      06/24/1987,Released,1987-06-24,PERMANENT,8366021
468,8366035,SF,KY Division of Mine Permits,KGS Project,KY8366035,INACT,454.5342976,7490.677254,0.171962288,HAROLD,RC,ALLEN PROCESSING,PRESTONSBURG,  NW      08/10/1987,Released,1987-08-10,PERMANENT,8366035
469,8366036,SF,KY Division of Mine Permits,KGS Project,KY8366036,INACT,1160.404871,17485.24041,0.401405886,MARTIN,RC,BEAVER BRANCH COAL COMPANY,PRESTONSBURG,  NW      06/23/1987,Released,1987-06-23,PERMANENT,8366036
470,8366037,SF,KY Division of Mine Permits,KGS Project,KY8366037,INACT,1074.284494,19886.60225,0.456533569,PRESTONSBURG,RC,COLONIAL ELKHORN COAL,PRESTONSBURG,  NW      09/02/1987,Released,1987-09-02,PERMANENT,8366037
471,8366039,SF,KY Division of Mine Permits,KYDMP,KY8366039,INACT,2696.750814,218026.6711,5.005203653,WAYLAND,FF,APOLLO COAL COMPANY,PRESTONSBURG,  MT      10/09/1996  NW      07/16/1993,Released,1993-07-16,PERMANENT,8366039
472,8367007,SF,KY Division of Mine Permits,KYDMP,KY8367007,INACT,28393.61134,521005.2471,11.96063469,MCDOWELL,RC,KOCH VICTORY DIVISION OF THE C REISS COAL CO,PRESTONSBURG,  SU      06/14/1993,Released,1993-06-14,PERMANENT,8367004
473,8368007,SF,KY Division of Mine Permits,KGS Project,KY8368007,INACT,700.9516473,12419.06086,0.285102407,MARTIN,FF,EDCO ENERGY CORPORATION,PRESTONSBURG,  MI      08/06/1996  MT      03/22/1995  MI      07/28/1993,Released,1987-01-07,PERMANENT,8368007
474,8368009,SF,KY Division of Mine Permits,KGS Project,KY8368009,INACT,856.4656384,14789.19481,0.339513196,HAROLD,RC,FCDC COAL INC,PRESTONSBURG,  MA      06/16/1988  MI      08/12/1987  SU      12/19/1986,Released,1986-12-19,PERMANENT,2368022
475,8368011,SF,KY Division of Mine Permits,KGS Project,KY8368011,INACT,5551.068332,109549.2752,2.514905307,MARTIN,RC,COAL-MAC INC,PRESTONSBURG,  RN      05/06/1993  SU      02/22/1991  NW      03/31/1988,Released,1988-03-31,PERMANENT,8368011
476,8368015,SF,KY Division of Mine Permits,KGS Project,KY8368015,INACT,2817.343613,294485.384,6.760454178,MARTIN,RC,J R M COAL COMPANY INC,PRESTONSBURG,  MT      11/05/1991  NW      03/15/1989,Released,1989-03-15,PERMANENT,8368015
477,8368016,SF,KY Division of Mine Permits,KGS Project,KY8368016,INACT,773.494417,22428.4792,0.514887034,MARTIN,FF,RIVERFRONT CORPORATION,PRESTONSBURG,  MT      05/20/1991  NW      10/20/1988,Released,1988-10-20,PERMANENT,8368016
478,8368028,SF,KY Division of Mine Permits,KYDMP,KY8368028,INACT,11769.34467,842376.7444,19.3383091,LANCER,RC,BULL CREEK COAL CORPORATION,PRESTONSBURG,  MA   2  04/24/2017  RN   6  02/10/2017  MT   5  04/11/2016,Released,1992-12-30,PERMANENT,8366002
479,8368030,SF,KY Division of Mine Permits,KYDMP,KY8368030,INACT,2288.244403,116358.8214,2.671230979,MCDOWELL,RC,RAM PROCESSING INC,PRESTONSBURG,  MI   2  11/20/2012  RN   5  09/14/2012  MT   4  12/15/2009,Released,1994-04-28,PERMANENT,8366008
480,8368031,SF,KY Division of Mine Permits,KGS Project,KY8368031,INACT,23450.06611,472015.9887,10.83599607,HAROLD,RC,PROGRESS LAND CORPORATION,PRESTONSBURG,  SU      11/05/1993,Released,1993-11-05,PERMANENT,0368000
481,8368040,SF,KY Division of Mine Permits,KYDMP,KY8368040,INACT,7469.261207,1738941.418,39.92060189,DAVID,FF,LICK FORK PROCESSING CO,PRESTONSBURG,  RN   3  12/21/1999  MT      06/16/1999  SU      11/20/1995,Released,1995-11-20,PERMANENT,2368007
482,8368058,SF,KY Division of Mine Permits,KYDMP,KY8368058,INACT,9966.099155,609279.8422,13.98714055,HAROLD,RC,PRATER CREEK COAL CORPORATION,PRESTONSBURG,  SU      06/23/2015  MT   5  05/30/2014  RN   5  01/15/2014,Released,2005-09-16,PERMANENT,8368017
483,8368069,SF,KY Division of Mine Permits,KYDMP,KY8368069,INACT,4028.398487,500201.9998,11.48305785,MARTIN,RC,MARTIN COAL PROCESSING CORPORATION,PRESTONSBURG,  SU      08/28/2014  MT   5  07/01/2014  RN   5  02/09/2012,Released,2010-11-23,PERMANENT,8368010
484,8368081,SF,KY Division of Mine Permits,KYDMP,KY8368081,INACT,16014.95368,2638387.461,60.5690418,DAVID,RC,LIBERTY MANAGEMENT LLC,HAZARD,  MT   6  12/02/2016  SU   5  11/05/2015,Released,2015-11-05,PERMANENT,0368005
485,8369004,SF,KY Division of Mine Permits,KGS Project,KY8369004,INACT,1575.925268,29919.0262,0.686846331,MARTIN,RC,KANAWHA ENTERPRISES INC,PRESTONSBURG,  NW      07/23/1987,Released,1987-07-23,PERMANENT,8369004
486,8369012,SF,KY Division of Mine Permits,KGS Project,KY8369012,INACT,5889.015254,634256.2972,14.56052105,MARTIN,RC,FCDC COAL INC,PRESTONSBURG,  SU      04/26/1991,Released,1991-04-26,PERMANENT,0369001
487,8369013,SF,KY Division of Mine Permits,KGS Project,KY8369013,INACT,12020.05466,2123084.178,48.7393062,HAROLD,FF,LODESTAR ENERGY INC,PRESTONSBURG,  MT   2  06/24/2002  RN      01/11/1999  NC      10/14/1997,Released,1994-02-23,PERMANENT,8369013
488,8369014,SF,KY Division of Mine Permits,KYDMP,KY8369014,INACT,6224.370682,1071418.898,24.59639343,HAROLD,RC,KOCH VICTORY DIVISION OF THE C REISS COAL CO,PRESTONSBURG,  MI      12/11/1995  SU      06/16/1993,Released,1993-06-16,PERMANENT,8369005
489,8369015,SF,KY Division of Mine Permits,KYDMP,KY8369015,INACT,6840.678585,273998.8695,6.290148518,MARTIN,RC,KOCH VICTORY DIVISION OF THE C REISS COAL CO,PRESTONSBURG,  MA      02/01/1995  MT      09/13/1994  SU      06/16/1993,Released,1993-06-16,PERMANENT,8369007
490,8369016,SF,KY Division of Mine Permits,KGS Project,KY8369016,INACT,5319.186305,1346787.009,30.91797542,WHEELWRIGHT,RC,PROGRESS LAND CORPORATION,PRESTONSBURG,  SU      02/14/1994,Released,1994-02-14,PERMANENT,0369000
491,8369018,SF,KY Division of Mine Permits,KGS Project,KY8369018,INACT,1127.326162,88822.19794,2.039077088,WHEELWRIGHT,RC,PROGRESS LAND CORPORATION,PRESTONSBURG,  SU      12/20/1994,Released,1994-12-20,PERMANENT,0369003
492,8369019,SF,KY Division of Mine Permits,KYDMP,KY8369019,INACT,2745.541524,255707.0198,5.870225432,MARTIN,FF,EDCO ENERGY CORPORATION,PRESTONSBURG,  MT      09/25/1998  NW      08/08/1995,Released,1995-08-08,PERMANENT,8369019
493,8369027,SF,KY Division of Mine Permits,KYDMP,KY8369027,INACT,8606.182601,2435679.63,55.91551034,LANCER,RC,MATT/CO INC,PIKEVILLE,  RN   1  08/08/2017  MT   2  05/07/2015  MT   1  12/19/2012,Released,2010-05-26,PERMANENT,8369027
494,8600008,SF,KY Division of Mine Permits,KGS Project,KY8600008,INACT,13094.79242,287214.842,6.593545501,KITE,RC,BEAVER CREEK CONSTRUCTION,PRESTONSBURG,  NW      10/06/1982,Released,1982-10-06,PERMANENT,8600008
495,8600030,SF,KY Division of Mine Permits,KGS Project,KY8600030,INACT,3048.837418,125481.8254,2.880666331,KITE,RC,E & P ENTERPRISES,PRESTONSBURG,  NW      02/18/1983,Released,1983-02-18,PERMANENT,8600030
496,8600033,SF,KY Division of Mine Permits,KGS Project,KY8600033,INACT,4663.989092,176588.7827,4.05392063,KITE,RC,JIMMY GIBSON CO,PRESTONSBURG,  NW      05/05/1983,Released,1983-05-05,PERMANENT,8600033
497,8600034,SF,KY Division of Mine Permits,KGS Project,KY8600034,INACT,119206.9994,21547414.23,494.6605655,HANDSHOE,RC,PATSY JANE COAL COMPANY,PRESTONSBURG,  MI  11  12/08/2006  MI  10  11/18/1999  RV   1  12/10/1985,Released,1984-09-10,PERMANENT,8600034
498,8600035,SF,KY Division of Mine Permits,KGS Project,KY8600035,INACT,25904.8522,3045007.715,69.90375839,WAYLAND,FF,A B C DEVELOPING COMPANY INC,PRESTONSBURG,  RV      06/12/1985  NW      09/29/1983,Released,1983-09-29,PERMANENT,8600035
499,8600040,SF,KY Division of Mine Permits,KGS Project,KY8600040,INACT,1546.156758,44910.74156,1.031008759,KITE,RC,TOP SAVAGE COAL COMPANY,PRESTONSBURG,  RV      02/10/1984  NW      12/20/1983,Released,1983-12-20,PERMANENT,8600040
500,8600044,SF,KY Division of Mine Permits,KGS Project,KY8600044,INACT,5786.585425,123849.3104,2.843188944,HANDSHOE,RC,CHRISTOPHER C SLONE,PRESTONSBURG,  NW      04/15/1983,Released,1983-04-15,PERMANENT,8600044
501,8600046,SF,KY Division of Mine Permits,KGS Project,KY8600046,INACT,24295.66932,1929986.671,44.3063974,WAYLAND,RC,NATIONAL MINES CORPORATION,PRESTONSBURG,  MA      01/12/1994  MI      06/07/1990  RV      05/09/1986,Released,1984-01-19,PERMANENT,8600046
502,8600049,SF,KY Division of Mine Permits,KGS Project,KY8600049,INACT,2622.7233,125372.1766,2.878149142,WAYLAND,RC,J S CONSTRUCTION,PRESTONSBURG,  RV      09/30/1983  NW      07/18/1983,Released,1983-07-18,PERMANENT,8600049
503,8600059,SF,KY Division of Mine Permits,KGS Project,KY8600059,INACT,6177.702223,192640.4876,4.42241707,KITE,RC,DIANE LEWIS CONSTRUCTION,PRESTONSBURG,  NW      07/08/1983,Released,1983-07-08,PERMANENT,8600059
504,8600062,SF,KY Division of Mine Permits,KGS Project,KY8600062,INACT,4325.589576,180874.2278,4.152300913,KITE,FF,CLAUDE HALL JR,PRESTONSBURG,  RN      10/11/1988  NW      07/01/1983,Released,1983-07-01,PERMANENT,8600062
505,8600065,SF,KY Division of Mine Permits,KGS Project,KY8600065,INACT,3543.314602,87452.97686,2.007644097,WAYLAND,RC,HOLBROOK & SONS CONSTRUCTION INC,PRESTONSBURG,  RV      02/03/1984  NW      09/28/1983,Released,1983-09-28,PERMANENT,8600065
506,8600072,SF,KY Division of Mine Permits,KGS Project,KY8600072,INACT,5557.343464,161177.0179,3.700115194,KITE,FF,CLIFFORD HAMMONDS,PRESTONSBURG,  NW      10/11/1983,Released,1983-10-11,PERMANENT,8600072
507,8600085,SF,KY Division of Mine Permits,KGS Project,KY8600085,INACT,378.0095026,9796.885355,0.224905541,WAYLAND,RC,R J & G COAL CO,PRESTONSBURG,  NW      12/15/1983,Released,1983-12-15,PERMANENT,8600085
508,8600087,SF,KY Division of Mine Permits,KGS Project,KY8600087,INACT,2868.436597,157896.9785,3.624815853,KITE,RC,A & B CONSTRUCTION,PRESTONSBURG,  NW      12/01/1983,Released,1983-12-01,PERMANENT,8600087
509,8600094,SF,KY Division of Mine Permits,KGS Project,KY8600094,INACT,2574.171332,136568.4827,3.135180961,KITE,FF,N & L COAL COMPANY INC,PRESTONSBURG,  NW      12/16/1983,Released,1983-12-16,PERMANENT,8600094
510,8600101,SF,KY Division of Mine Permits,KGS Project,KY8600101,INACT,1509.939872,71531.62548,1.642140163,KITE,RC,FELIX KING,PRESTONSBURG,  NW      12/22/1983,Released,1983-12-22,PERMANENT,8600101
511,8600114,SF,KY Division of Mine Permits,KGS Project,KY8600114,INACT,4100.636321,124940.686,2.868243479,KITE,FF,MULLINS BRANCH CONSTRUCTION,PRESTONSBURG,  NW      04/27/1984,Released,1984-04-27,PERMANENT,8600114
512,8600118,SF,KY Division of Mine Permits,KGS Project,KY8600118,INACT,4816.546259,138470.7275,3.178850494,KITE,FF,RONNIE HALL,PRESTONSBURG,  NW      03/15/1984,Released,1984-03-15,PERMANENT,8600118
513,8600125,SF,KY Division of Mine Permits,KGS Project,KY8600125,INACT,2358.557598,81077.8983,1.861292431,KITE,FF,LARRY COOK,PRESTONSBURG,  NW      04/09/1984,Released,1984-04-09,PERMANENT,8600125
514,8600130,SF,KY Division of Mine Permits,KGS Project,KY8600130,INACT,4241.743913,100266.1606,2.30179432,KITE,RC,PINE TREE CONSTRUCTION CO,PRESTONSBURG,  NW      05/10/1984,Released,1984-05-10,PERMANENT,8600130
515,8600132,SF,KY Division of Mine Permits,KGS Project,KY8600132,INACT,2608.412838,88438.51718,2.030268989,KITE,RC,POTATO BRANCH CONSTRUCTION,PRESTONSBURG,  NW      05/21/1984,Released,1984-05-21,PERMANENT,8600132
516,8600133,SF,KY Division of Mine Permits,KGS Project,KY8600133,INACT,3883.450645,111812.4977,2.566861748,KITE,RC,ARROW DEVELOPMENT COMPANY INC,PRESTONSBURG,  NW      04/06/1984,Released,1984-04-06,PERMANENT,8600133
517,8600143,SF,KY Division of Mine Permits,KGS Project,KY8600143,INACT,4110.459044,134587.2211,3.089697454,KITE,RC,R & D CONSTRUCTION CO,PRESTONSBURG,  NW      06/13/1984,Released,1984-06-13,PERMANENT,8600143
518,8600162,SF,KY Division of Mine Permits,KGS Project,KY8600162,INACT,4015.451244,136974.8448,3.144509752,KITE,FF,VONCEL THACKER,PRESTONSBURG,  NW      09/27/1984,Released,1984-09-27,PERMANENT,8600162
519,8600176,SF,KY Division of Mine Permits,KGS Project,KY8600176,INACT,3283.641393,92255.9521,2.117905236,KITE,RC,DAVID THORNSBERRY,PRESTONSBURG,  NW      10/02/1984,Released,1984-10-02,PERMANENT,8600176
520,8600179,SF,KY Division of Mine Permits,KGS Project,KY8600179,INACT,1319.222368,61530.95885,1.412556447,WAYLAND,RC,BRYAN D HALL,PRESTONSBURG,  NW      11/07/1984,Released,1984-11-07,PERMANENT,8600179
521,8600181,SF,KY Division of Mine Permits,KGS Project,KY8600181,INACT,1718.993685,90469.34372,2.076890352,KITE,RC,HERMIS JOHNSON,PRESTONSBURG,  RV      02/19/1987  NW      11/07/1984,Released,1984-11-07,PERMANENT,8600181
522,8600192,SF,KY Division of Mine Permits,KGS Project,KY8600192,INACT,12575.19689,599191.0644,13.75553408,KITE,FF,A & V CORPORATION,PRESTONSBURG,  MT      08/08/1994  AM      06/16/1989  NW      08/17/1988,Released,1988-08-17,PERMANENT,8600192
523,8600196,SF,KY Division of Mine Permits,KGS Project,KY8600196,INACT,5374.197864,161105.9928,3.698484684,KITE,FF,FRANK HALL,PRESTONSBURG,  NW      01/12/1985,Released,1985-01-12,PERMANENT,8600196
524,8600199,SF,KY Division of Mine Permits,KGS Project,KY8600199,INACT,440.2722877,7208.142693,0.165476187,KITE,RC,COPPERHEAD CONSTRUCTION CO,PRESTONSBURG,  RV      12/02/1991  NW      01/31/1985,Released,1985-01-31,PERMANENT,8600199
525,8600200,SF,KY Division of Mine Permits,KGS Project,KY8600200,INACT,4483.591743,136809.0258,3.140703072,KITE,RC,J & C CONSTRUCTION,PRESTONSBURG,  NW      04/04/1985,Released,1985-04-04,PERMANENT,8600200
526,8600207,SF,KY Division of Mine Permits,KGS Project,KY8600207,INACT,17154.6248,1848733.344,42.44107769,HINDMAN,FF,WILLIAM & MARTIN COAL COMPANY,PRESTONSBURG,  MI      10/14/1991  MI      01/16/1990  MI      05/17/1988,Released,1986-10-03,PERMANENT,8600207
527,8600213,SF,KY Division of Mine Permits,KGS Project,KY8600213,INACT,2520.351633,85810.83952,1.969945811,KITE,RC,HADDIE F KING,PRESTONSBURG,  RV      02/19/1987  NW      05/23/1985,Released,1985-05-23,PERMANENT,8600213
528,8600221,SF,KY Division of Mine Permits,KGS Project,KY8600221,INACT,3634.920654,98517.57141,2.261652236,KITE,FF,D & D COAL COMPANY,PRESTONSBURG,  MI      10/05/1987  NW      05/13/1986,Released,1986-05-13,PERMANENT,8600221
529,8600222,SF,KY Division of Mine Permits,KGS Project,KY8600222,INACT,26332.20518,3364093.616,77.22896273,KITE,RC,BIG LOU CONSTRUCTION CO,PRESTONSBURG,  RV      05/14/1986  NW      10/31/1985,Released,1985-10-31,PERMANENT,8600222
530,8600238,SF,KY Division of Mine Permits,KGS Project,KY8600238,INACT,17721.97963,1166259.322,26.77362999,KITE,RC,NEALY COAL COMPANY INC,PRESTONSBURG,  MI      07/02/1993  MT      09/10/1991  FR      08/19/1991,Released,1988-04-13,PERMANENT,8600238
531,8600260,SF,KY Division of Mine Permits,KGS Project,KY8600260,INACT,16719.56177,954052.8156,21.90203892,HINDMAN,RC,LEE-PAUL COAL COMPANY INC,PRESTONSBURG,  AM      07/23/1991  MT      06/05/1991  MI      01/30/1991,Released,1988-07-26,PERMANENT,8600260
532,8600262,SF,KY Division of Mine Permits,KGS Project,KY8600262,INACT,11014.6195,602727.6373,13.83672262,WAYLAND,RC,SALISBURY BRANCH MINING INC,PRESTONSBURG,  MA      10/14/1997  MI      04/16/1991  MI      04/04/1988,Released,1987-09-04,PERMANENT,8600262
533,8600285,SF,KY Division of Mine Permits,KGS Project,KY8600285,INACT,34354.7724,3998508.288,91.79311956,KITE,RC,SALISBURY BRANCH MINING INC,PRESTONSBURG,  MA      10/30/1997  AM      09/02/1993  MT      02/02/1993,Released,1989-05-30,PERMANENT,8600285
534,8600332,SF,KY Division of Mine Permits,KGS Project,KY8600332,INACT,37500.01449,3137519.865,72.02754511,KITE,RC,RICHARDSON FUEL INC,PRESTONSBURG,  MI   4  01/13/2004  MI      04/20/1995  MI      04/06/1994,Released,1993-03-01,PERMANENT,8600332
535,8600334,SF,KY Division of Mine Permits,KGS Project,KY8600334,INACT,41052.68578,5145836.328,118.1321471,KITE,RC,RICHARDSON FUEL INC,PRESTONSBURG,  MA   7  05/04/2009  MI   6  05/20/2004  MI   5  12/21/2001,Released,1993-08-30,PERMANENT,8600334
536,8600335,SF,KY Division of Mine Permits,KGS Project,KY8600335,INACT,33509.84881,4488310.809,103.0374382,KITE,RC,RICHARDSON FUEL INC,PRESTONSBURG,  MA   5  05/04/2009  MI   4  03/14/2005  FR      12/07/1998,Released,1994-04-21,PERMANENT,8600335
537,8600343,SF,KY Division of Mine Permits,KYDMP,KY8600343,INACT,47220.91633,2783910.848,63.90979908,KITE,RC,KNOTT COUNTY MINING COMPANY,PRESTONSBURG,  SU      02/08/1994,Released,1994-02-08,PERMANENT,8600274
538,8600345,SF,KY Division of Mine Permits,KGS Project,KY8600345,INACT,74451.34053,11691242.99,268.3940079,KITE,RC,KNOTT COUNTY MINING COMPANY,PRESTONSBURG,  MT      10/25/1996  RN      02/22/1995  MI      10/21/1994,Released,1994-02-28,PERMANENT,8600289
539,8600346,SF,KY Division of Mine Permits,KGS Project,KY8600346,INACT,88415.51903,9235210.951,212.0112707,KITE,RC,KNOTT COUNTY MINING COMPANY,PRESTONSBURG,  MT      07/05/1995  SU      08/04/1994,Released,1994-08-04,PERMANENT,8670282
540,8600355,SF,KY Division of Mine Permits,KYDMP,KY8600355,INACT,60176.65581,6446218.221,147.9848077,WAYLAND,RC,MOTTS BRANCH COAL INC,PRESTONSBURG,  MI   1  05/17/2002  MT   1  05/09/2000  FR      10/01/1997,Released,1997-05-09,PERMANENT,8600355
541,8600369,SF,KY Division of Mine Permits,KGS Project,KY8600369,INACT,52647.49164,14444321.07,331.5959842,HINDMAN,VF,LODESTAR ENERGY INC,PRESTONSBURG,  MT   1  07/19/2002  MI   1  02/21/2000  NW      05/10/1999,Released,1999-05-10,PERMANENT,8600369
542,8600457,SF,KY Division of Mine Permits,KYDMP,KY8600457,INACT,83524.9533,9663829.787,221.8510052,KITE,RC,"MILLER BROS COAL, LLC",PRESTONSBURG,  SU   2  11/28/2006,Released,2006-11-28,PERMANENT,8600336
543,8600515,SF,KY Division of Mine Permits,KYDMP,KY8600515,INACT,24845.84206,3805876.219,87.37089576,WAYLAND,RC,LAUREL MOUNTAIN RESOURCES LLC,PRESTONSBURG,  SU   3  07/08/2011,Released,2011-07-08,PERMANENT,8600426
544,8600516,SF,KY Division of Mine Permits,KYDMP,KY8600516,INACT,122270.4342,16483071.19,378.3992467,KITE,RC,LAUREL MOUNTAIN RESOURCES LLC,PRESTONSBURG,  SU   3  06/29/2011,Released,2011-06-29,PERMANENT,8600388
545,8600518,SF,KY Division of Mine Permits,KYDMP,KY8600518,INACT,29388.74755,4263403.283,97.87427187,HANDSHOE,RC,LAUREL MOUNTAIN RESOURCES LLC,PRESTONSBURG,  SU   3  05/24/2012,Released,2012-05-24,PERMANENT,8600384
546,8600519,SF,KY Division of Mine Permits,KYDMP,KY8600519,INACT,81365.87261,38998509.45,895.282586,HANDSHOE,RC,LAUREL MOUNTAIN RESOURCES LLC,PRESTONSBURG,  SU   4  06/29/2011,Released,2011-06-29,PERMANENT,8600317
547,8600553,SF,KY Division of Mine Permits,KYDMP,KY8600553,INACT,1947.797297,124116.4037,2.849320563,WAYLAND,RC,REVELATION ENERGY LLC,PRESTONSBURG,  SU   2  07/16/2015,Released,2015-07-16,PERMANENT,8600475
548,8600555,SF,KY Division of Mine Permits,KYDMP,KY8600555,INACT,30560.07484,3566942.434,81.88573082,WAYLAND,RC,REVELATION ENERGY LLC,PRESTONSBURG,  SU   4  07/08/2015,Released,2015-07-08,PERMANENT,8600439
549,8604004,SF,KY Division of Mine Permits,KGS Project,KY8604004,INACT,12210.46246,7125889.884,163.587922,WAYLAND,RC,BEAVER CREEK COLLIERIES,PRESTONSBURG,  NW      04/07/1987,Released,1987-04-07,PERMANENT,8604004
550,8605003,SF,KY Division of Mine Permits,KGS Project,KY8605003,INACT,1197.911737,48080.79818,1.103783246,WAYLAND,RC,P & G COAL COMPANY,PRESTONSBURG,  MI      04/25/1990  RV      04/12/1984  NW      01/16/1984,Released,1984-01-16,PERMANENT,8605003
551,8605008,SF,KY Division of Mine Permits,KGS Project,KY8605008,INACT,7711.122434,488691.6936,11.21881758,WAYLAND,RC,CONSOLIDATION COAL CO OF KY,PRESTONSBURG,  MT      11/12/1991  RN      05/08/1989  NC      10/14/1988,Released,1984-02-23,PERMANENT,8605008
552,8605009,SF,KY Division of Mine Permits,KGS Project,KY8605009,INACT,7044.41502,421685.7211,9.68057211,WAYLAND,RC,CONSOL OF KENTUCKY INC,PRESTONSBURG,  NC      10/19/1993  MT      01/30/1992  RN      04/25/1989,Released,1984-03-12,PERMANENT,8605009
553,8605019,SF,KY Division of Mine Permits,KGS Project,KY8605019,INACT,1013.16881,25226.088,0.579111295,WAYLAND,RC,PATTON BRANCH COAL COMPANY,PRESTONSBURG,  MI      02/20/1996  AM      02/06/1987  NW      03/02/1984,Released,1984-03-02,PERMANENT,8605019
554,8605021,SF,KY Division of Mine Permits,KGS Project,KY8605021,INACT,2657.507841,115995.1564,2.662882379,WAYLAND,RC,J & N COAL CO INC,PRESTONSBURG,  MI      05/24/1991  NW      04/04/1984,Released,1984-04-04,PERMANENT,8605021
555,8605024,SF,KY Division of Mine Permits,KGS Project,KY8605024,INACT,675.380044,11908.16865,0.273373936,HANDSHOE,RC,NATIONAL MINES CORPORATION,PRESTONSBURG,  RN      11/21/1994  MT      05/28/1992  AM      08/27/1991,Released,1984-07-26,PERMANENT,8605024
556,8605033,SF,KY Division of Mine Permits,KGS Project,KY8605033,INACT,7122.85798,852069.3047,19.56081967,WAYLAND,RC,MARSH COAL CORPORATION,PRESTONSBURG,  SU      04/26/1985  NW      12/19/1984,Released,1984-12-19,PERMANENT,8605033
557,8605039,SF,KY Division of Mine Permits,KGS Project,KY8605039,INACT,1512.55439,59568.3685,1.367501573,KITE,RC,JONES BRANCH COAL CO INC,PRESTONSBURG,  AM      11/28/1994  MA      06/03/1993  MA      06/20/1991,Released,1984-08-06,PERMANENT,0605107
558,8605043,SF,KY Division of Mine Permits,KGS Project,KY8605043,INACT,19362.23329,3054864.26,70.13003351,KITE,FF,DIANA CHILDERS,PRESTONSBURG,  NW      07/26/1985,Released,1985-07-26,PERMANENT,8605043
